evidence_span_id,gold_resource_area,gold_is_determination,gold_determination_class,gold_determination_scope,gold_primary_threshold_type,gold_primary_threshold_status,gold_mitigation_link,gold_evidence_span_ok,gold_needs_human_review,gold_notes,labeler,labeler_confidence
3ade9987e5a67c688578775fc6fbc5503d81b2cd6c4d25dd02af41ae1fa824f0,climate_ghg,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,TRUE,"GHG < 25,000 MT/yr reference (~0.1% of state); no explicit significance verdict — inferred less than significant.",claude,low
0deeaa4853cff3dd85a603073ffecb5ca323d3df8b7ea1ed3aabaa429772c595,socioeconomic,TRUE,significant_unavoidable,alternative_specific,none,,TRUE,TRUE,FALSE,Subroute 4C3 / F81a-F81b residential take: significant even after standard mitigation; displacement cannot be mitigated by compensation.,claude,high
d2c0faa8c464a9b0788a04bc7f5907e932f5c5d64b54ebfe8be0e7edfc35ac3e,socioeconomic,TRUE,significant_unavoidable,alternative_specific,none,,TRUE,TRUE,FALSE,Duplicate of window 12; significant unavoidable housing/residential displacement under Subroute 4C3.,claude,high
e6adc9b7ed9dba7df23ebc940105880dcbe4d3f70b502af8fe72d636b38258c6,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Added vehicle trips and brief road closure not a significant impact on local/regional roads.,claude,high
a20f38badae5c9a83bd12dfde3cc684d0fc5cbca7d0bf1f10c55b63eca8a9efa,land_use,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Land use/realty impacts minimized via MM LU-1/2/3; no significant impacts; O&M no new impacts.,claude,medium
a20f38badae5c9a83bd12dfde3cc684d0fc5cbca7d0bf1f10c55b63eca8a9efa,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Transportation-corridor construction delays not significant; roads remain open.,claude,medium
faeb51abd41d00dcacd030dd3480a212b5226bfd61986a5da9a6c2ad2810bd44,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Summary table: water supply and water quality less than significant adverse cumulative effects.,claude,medium
80e0e0126f9e46e5b4e726216f21c1664b1800693fd6ffa8290bbbcfc1b4f1fa,land_use,TRUE,less_than_significant_with_mitigation,alternative_specific,none,,TRUE,TRUE,FALSE,No-permit alternative: no land-use plan conflict / no community division; disruption LTS with MM LU-1/2/3.,claude,medium
b93a2300aa39629bd7b6ff640b8e436e83cd3b84e831ed85a86130f29f3b4ff3,soils_geology,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,Proposed Action: no significant adverse geology/soils/seismic impacts.,claude,high
22ad0cfbea5ff7061f4ad473464f1049fca50632f235eb88b9269971d3e2f9b7,unknown,TRUE,significant_unavoidable,resource_specific,none,,FALSE,FALSE,TRUE,Intro states three resource areas remain significant and unavoidable but the list is truncated/outside this window; resources unnamed.,claude,low
9989e22c950d5988efd94a0e8c82bde38b1e79cd516e2bc420e1a7a10b36cb5d,land_use,TRUE,significant_adverse,resource_specific,none,,FALSE,TRUE,FALSE,Proposed Action Segment p-06: Kofa NWR found not an appropriate use -> major (significant) land-use impact.,claude,high
1e23f139c2dfc38f6dfdcacf5d212b65f9c06c68a68227aefe65d5aaeb975cb1,land_use,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Agricultural resources: direct impacts LTS (no plan conflict); indirect dust impacts LTS via committed AMM AQ-1.,claude,medium
eac19d4c5ab98f2f275035462783d6003be0fcdf468fa31c1c54538cfc7e32b4,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,"Public services (fire, schools) Impact PS-1 less than significant; no mitigation required.",claude,high
1263d835e40dc68d636b4ba5a8ddc6c5c3df24c1e1acc23b8b983a8272e0dfcc,visual,TRUE,significant_unavoidable,resource_specific,visual_vrm,exceeds,FALSE,TRUE,FALSE,Cumulative visual (Vis-1/Vis-3) significant and unavoidable; Vis-2 not significant; Vis-4 night lighting LTS with VR-2.,claude,high
5e9882c41cbc3bd3c5c4a4ab4a4f9d828827552f4d4eafacaade1c110f38a61a,none,FALSE,not_a_determination,,,,FALSE,FALSE,FALSE,"No-Action description, alternatives eliminated, and significance-threshold methodology; no resource determination.",claude,high
99a76b61cad4213ecf87f301fc7e2c5026595ee8c49f1b7b919ecfcb1192a24a,visual,TRUE,significant_adverse,programmatic_or_tiered,visual_vrm,may_exceed,FALSE,TRUE,TRUE,Programmatic SEZ analysis: Death Valley NP close-range scenic/wilderness adversely affected; distant designated areas not significant; site-specific analysis deferred.,claude,low
b37531f4610f9506a5569cad9851f91787b75a639da4f54a5854c999a97d8f75,soils_geology,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Paleontological resources (mapped to soils_geology): reduced to less than significant with Mitigation Measures Paleo-1 through Paleo-3.,claude,medium
f829380210fc431da23d3da528b302f1047d22affcafe58523451d90755f1ff6,socioeconomic,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,EJ: combination alternative would not have disproportionately high and adverse effects on minority/low-income populations.,claude,high
e6a3e8cbf39e1838e58a3c4ef6e70f90b5fd1109d07c4cb247f59eb6da782d07,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Summary: less than significant impacts to public school/police/fire/library/parks across all alternatives.,claude,high
fc8edd997229dfb1dbc28736547e9780a29f3835214089545b9000e90612566e,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Riparian Reserves: less than significant impact (project follows prescribed limits of disturbance).,claude,high
65f0b8b5df6707dcd260d6f5a5f888bcbaa26e6c23f811a05a550f789bda057f,land_use,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,Recreation (mapped to land_use): proposed action no significant adverse effects; No-Action wildfire risk would be significant and adverse.,claude,medium
30b8a248f5fb95e911b1aae31fc7d6db3baa92d21d412633b16db0402f16452a,socioeconomic,TRUE,significant_adverse,alternative_specific,none,,FALSE,TRUE,TRUE,"Tribal EJ (Alt 5): subsistence-fishing effects disproportionate but not significant; Tribal recreation drawdown effects disproportionate, major, and significant.",claude,medium
3a2bf3a8b3200b37aa5af960e0611ca88de23dbfa69398e28396b99dd0f3030c,water,TRUE,less_than_significant_with_mitigation,alternative_specific,none,,TRUE,TRUE,FALSE,"Alternative C: with MM WAT-1/WAT-2, incremental contribution to potentially significant cumulative water impacts less than significant.",claude,high
e5c191674d1ea78ba276ec4f1fd694f288ddfad812e39aa9a81230d43a6c850a,air_quality,TRUE,significant_unavoidable,resource_specific,other_quantitative,exceeds,TRUE,TRUE,FALSE,Cumulative air quality (AR-2/AR-3/AR-4) significant and unavoidable; construction/operation exceed EKAPCD thresholds; MM 4.2-3 to extent feasible.,claude,high
1dc302c2149cb5c32d85e7b1e18c19e65b55fcab3390e7333c380c700d949e1b,air_quality,TRUE,less_than_significant,alternative_specific,NAAQS,does_not_exceed,FALSE,TRUE,FALSE,Alternative 1 (Nellis): emissions below General Conformity de minimis; not significant adverse impacts to air quality/human health.,claude,high
210cca1a9f720448025335e68274884f82392ae383159dc8bd7c19db8fba9195,noise,TRUE,significant_unavoidable,resource_specific,noise_threshold,exceeds,FALSE,TRUE,FALSE,"Cumulative construction noise (Impact N-1/N-2, Class I) cumulatively significant and violates local standards.",claude,medium
c1fb0e8454cd0fc40a3d794c62b451b0e2799a8f29ae3fb0a016f13407a015ca,land_use,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,O&M land use: negligible to minor effects; no significant impacts to designated utility corridors (plan amendments required).,claude,medium
8b69439aad67ffef13d002cba4e7cfc43e62d577fde8e43b1bddaed336533e69,noise,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,Eastern Alternative: no significant noise impacts; substation noise not significant.,claude,high
8b69439aad67ffef13d002cba4e7cfc43e62d577fde8e43b1bddaed336533e69,transportation,TRUE,no_significant_impact,alternative_specific,none,,FALSE,TRUE,FALSE,Eastern Alternative: no significant transportation impacts (construction delays under 15 min).,claude,high
2cd5b48d261ee122d7f98e388884bbcea777f480dbf13b4483ffff8bcc616991,none,FALSE,not_a_determination,,,,FALSE,FALSE,FALSE,CEQA cumulative-effects definitions/methodology; no resource determination.,claude,high
6ae344752bc1ca3ab4793537dfd99ade7db6879e5affe4bb3c6db9a9f350536d,biological,TRUE,less_than_significant,resource_specific,ESA_take,does_not_exceed,FALSE,TRUE,FALSE,"Summary table: vegetation moderate, wildlife minor, northern long-eared bat not likely to adversely affect -- all less than significant.",claude,medium
6ae344752bc1ca3ab4793537dfd99ade7db6879e5affe4bb3c6db9a9f350536d,land_use,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,On-site/surrounding land use minor impact; coastal-zone consistency achieved (RI CRMC concurrence).,claude,medium
6ae344752bc1ca3ab4793537dfd99ade7db6879e5affe4bb3c6db9a9f350536d,water,TRUE,less_than_significant_with_mitigation,resource_specific,wetland_floodplain,mitigated_below,TRUE,TRUE,FALSE,0.48 ac freshwater wetlands filled for dock pilings; developer required to avoid/minimize/mitigate under CWA 404.,claude,medium
479e801c31ad8193d03142589e8805f251dc328d3a60446f59dedde8599ba2ac,biological,TRUE,less_than_significant,resource_specific,ESA_take,may_exceed,FALSE,TRUE,TRUE,Wildlife impacts minor/not significant at population level; lesser and Mexican long-nosed bat may affect/likely to adversely affect but foraging continues at current levels.,claude,medium
32a6c0a314533ae779028f59a67e54a10732f0b46c5741a059448eee68b3e31b,biological,TRUE,less_than_significant,resource_specific,ESA_take,may_exceed,FALSE,TRUE,TRUE,Duplicate of window 40; wildlife not significant at population level; long-nosed bats likely to adversely affect.,claude,medium
cc194e4bafdfaee9752b3b484bad7b424b45ab37d1e3a775ba0ddc9b0dca1bf3,air_quality,TRUE,less_than_significant,resource_specific,NAAQS,does_not_exceed,FALSE,TRUE,FALSE,"KSC: within attainment area, no regulatory violation; less than significant.",claude,high
cc194e4bafdfaee9752b3b484bad7b424b45ab37d1e3a775ba0ddc9b0dca1bf3,climate_ghg,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,GHG: negligible addition to US emissions; less than significant.,claude,high
cc194e4bafdfaee9752b3b484bad7b424b45ab37d1e3a775ba0ddc9b0dca1bf3,noise,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Noise less than significant; no violation of applicable noise ordinance.,claude,high
6f6e8bffd0f550742ed2d04fd6f98056a98342d61e3973469ce3b180b5da75da,none,FALSE,not_a_determination,,,,FALSE,FALSE,FALSE,Alternatives eliminated + Section 3 affected-environment/significance-threshold methodology; no resource determination.,claude,high
934f4a982112f93c350ed97073959b07483c2d0b4893cbffc481a907c2509d22,transportation,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Transportation impacts LTS; potentially significant road-damage impact reduced to LTS with mitigation; parking loss LTS with mitigation.,claude,high
6a5645a7b71ca434053b351e41c1a17fa8509b45d440589540101310e23528b5,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_jeopardy,mitigated_below,TRUE,TRUE,TRUE,Special-status wildlife: with mitigation/BO not likely to jeopardize CRLF/AWS/pallid manzanita; critical-habitat PCE functionality stated would be significant but BO concludes no destruction/adverse modification.,claude,medium
b06475e2de56076377a65542a7bb25a7f1f9de6bb0bd2c17c82d48db05e94f80,unknown,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,TRUE,"Energy-consumption (CEQA Appendix F) conclusion: minimal, not inefficient/wasteful/unnecessary; energy has no matching resource-area vocabulary -> unknown.",claude,low
1597b87ef69feee388bfcb8cacdfd711c9956cc9f894b785f934cb2b0a68da92,none,FALSE,not_a_determination,,,,FALSE,FALSE,FALSE,EJ affected-environment/methodology plus Census demographic baseline; no significance determination.,claude,high
c5620d367aed3c6392b54c372f7b17eba5bdda9bc063e55cd803e75a86cefe95,socioeconomic,TRUE,significant_adverse,resource_specific,none,,FALSE,TRUE,FALSE,"EJ communities within 5 mi: temporary, significant, adverse traffic effects.",claude,high
c5620d367aed3c6392b54c372f7b17eba5bdda9bc063e55cd803e75a86cefe95,transportation,TRUE,significant_adverse,resource_specific,none,,TRUE,TRUE,FALSE,"Construction traffic: temporary significant adverse effect on congestion/safety, partially mitigated by signage/traffic management; dust road-visibility LTS.",claude,high
4df884fb8226159f4fbed30d9118367cdb80940c04912c2536cdeac30ebf1faa,soils_geology,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Cumulative paleontology (mapped to soils_geology) reduced to LTS with monitoring/mitigation; no significant cumulative contribution to regional subsidence.,claude,medium
9d013dd8d96a697e704146c994749f7b4f1d97eb7686a0247033b866def3f0f7,noise,TRUE,less_than_significant,resource_specific,noise_threshold,does_not_exceed,FALSE,TRUE,FALSE,construction/transmission/route-alt noise all LTS vs EPA 55/70 dBA guideline,claude,high
f6181f2c3364bc778453fde0f9779b780db6ea7fa16b512b99a82e96a73283a2,public_health,TRUE,less_than_significant_with_mitigation,alternative_specific,none,,TRUE,TRUE,FALSE,Route B: hazmat/contaminated-soil LTS with MM HAZ-1; other health/safety/wildfire items LTS,claude,medium
742a40424788bdc77cc4cdae900ce84498ec2a38981b9242595248e4efee74ce,project_wide,TRUE,less_than_significant_with_mitigation,project_overall,none,,TRUE,TRUE,FALSE,FEIS overall: Agency Preferred Alt impacts LTS with APMs/BMPs/construction standards/mitigation; remainder is table of contents,claude,medium
0d7548ac6210b0da6a6a8e7cde36176656e01178cecde134835c4818fb1f4393,climate_ghg,TRUE,significant_unavoidable,alternative_specific,other_quantitative,exceeds,TRUE,TRUE,FALSE,Alt3: GHG from replacement power significant & unavoidable even with MM CC-1..CC-3; construction/IM/revegetation GHG LTS,claude,high
0ededf8a1a9e5a812d8d8f63cc6fcdbbc9259f8f1f90bedad3a8ab26517b659b,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,population/EJ; Impact 3.13.5a population growth Less than Significant; covers socioeconomics + environmental justice,claude,high
c100c995d2835d27c729f129010b5f95a17256cad0fd883092eb9d2e0f69810c,noise,TRUE,less_than_significant_with_mitigation,resource_specific,noise_threshold,mitigated_below,TRUE,TRUE,FALSE,cumulative noise LTS with MM 3.12-1a/2a & 3.12-1b/2b,claude,high
3e2ed16aa4ba189ee2ebacd65514e58d078d5ee58ba01df94d8b02af071af847,air_quality,TRUE,significant_unavoidable,resource_specific,none,,FALSE,TRUE,TRUE,short-term unavoidable adverse cumulative air quality during construction; conflicting 'no significant' vs 'unavoidable adverse' statements,claude,medium
6393031bb2b1a9ac1849d387255aff1e0083303029cd427580099b5da8863e22,none,FALSE,not_a_determination,,,,,FALSE,FALSE,methodology & significance criteria for health & safety; no conclusion reached in window,claude,high
3758572036c1418fe984c0e54865574873b57755363a6572a30d3a3df9296048,air_quality,TRUE,less_than_significant_with_mitigation,resource_specific,other_quantitative,mitigated_below,TRUE,TRUE,FALSE,NOx/PM10 exceed ICAPCD thresholds; LTS under CEQA with mitigation AQ-1..AQ-4,claude,high
eb826c19e92b6aca9736e608a20695d3f7792173fbb1deea7964d718eb7424c3,water,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,Alt B water resources LTS (reduced-disturbance design features),claude,high
ce2cd3f5b059e2688ffbf3a7abc5cda3f7d02edcbe362fa2180ea0d1fd33be89,visual,TRUE,no_significant_impact,resource_specific,visual_vrm,does_not_exceed,FALSE,TRUE,FALSE,no significant adverse visual effect; would not reduce visual modification class rating at VP12,claude,high
b6b29bf0def34d3ca3a1c0404fc5fcbb767f9be2a00e218e4f82c67628f86c4f,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,solid waste/landfill capacity LTS (solid waste -> public_health),claude,medium
b6b29bf0def34d3ca3a1c0404fc5fcbb767f9be2a00e218e4f82c67628f86c4f,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,public services (fire/police/schools/wastewater) no impact; stormwater drainage LTS,claude,medium
a398eff814a78a2f53366a7c2b6c084678c585cc0e66adff3d1b7691f5fcca3c,transportation,TRUE,significant_adverse,resource_specific,none,,FALSE,TRUE,TRUE,traffic/rail/aviation LTS but transmission structure-height conflict with military aviation/overpass = significant impact under Proposed Action (avoided only by Route Alt),claude,medium
57edc1c1079305959d7a1330b49888ebdda112a2f899176c990aebc7241adb05,land_use,TRUE,significant_adverse,resource_specific,none,,FALSE,TRUE,FALSE,loss of 20% of AUMs from grazing permit = significant adverse (corrects Draft Solar PEIS finding); grazing -> land_use,claude,high
a4f80e6248b4d9c1e5a2b6f3dd84d141943abfa494e03d4770dc28ae61aecd93,transportation,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,motorist safety/emergency access/cumulative traffic LTS with MM TRA-1/TRA-2,claude,high
2128e4f542e709e8914f9e0a608b19826bbd6cc26dcdde95d422121029c6828c,land_use,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,recreation Impact Rec-F1 Less than Significant (Alt F); recreation -> land_use,claude,high
cf6972d6aab5d3c9c00aa531072ce03625129fda18d0c2e3146ac99d49e4ba74,cultural,TRUE,significant_unavoidable,resource_specific,NHPA_adverse_effect,exceeds,FALSE,TRUE,TRUE,fragmented comparison table; Class I impact to known historic properties/archaeological sites,claude,low
cf6972d6aab5d3c9c00aa531072ce03625129fda18d0c2e3146ac99d49e4ba74,land_use,TRUE,significant_unavoidable,resource_specific,none,,FALSE,TRUE,TRUE,fragmented comparison table (Table E-4); recreation Class I (significant/unavoidable); agriculture Class III LTS,claude,low
87620bd0103cde0e22d0a1e2c5c3fba937b325a10c17e22713abba2c1e958b60,water,TRUE,less_than_significant_with_mitigation,resource_specific,other_quantitative,mitigated_below,TRUE,TRUE,FALSE,dredged sediment exceeds NYSDEC TOGS Class C; no significant adverse impacts with 1-ft clean sand cap + BMPs,claude,medium
bf1ee36749340d6da558d38e2266185d55367e16ddcf05c01f59e44c7712bc7e,none,FALSE,not_a_determination,,,,,FALSE,FALSE,"environmental justice methodology & significance criteria; presented as range of possible impacts, no conclusion",claude,high
b2863522b74895d60d0b8c3e4124361690835c602c2f7e1563866b25c2f1450b,cultural,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,Alt5 Tribal subsistence/ceremonial fishing disproportionately high & adverse but not significant,claude,medium
b2863522b74895d60d0b8c3e4124361690835c602c2f7e1563866b25c2f1450b,land_use,TRUE,significant_adverse,alternative_specific,none,,FALSE,TRUE,FALSE,Alt5 Tribal recreation from drawdowns disproportionately high & major adverse = considered significant; recreation -> land_use,claude,medium
b2863522b74895d60d0b8c3e4124361690835c602c2f7e1563866b25c2f1450b,socioeconomic,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,Alt5 EJ socioeconomic/worker-health effects disproportionately high but not significant,claude,medium
41e4fe1b5a77414f38fc4fbc109538347349a890cd89451fd24223ae9ae9e044,climate_ghg,TRUE,no_significant_impact,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,"GHG 1,047 MT well below CEQ 25,000 MT indicator; not significant",claude,high
bede9e2c0eef2eb5ccca0b29a23dc3547a165f07b03f530a9d5096e7b98604c6,public_health,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,wildfire Impact Fire-1 LTS with MM-Fire-1/2 & MM-Veg-4; wildfire -> public_health,claude,high
87ef2d722fe6734f327e67269192edba8ee204017fc060f04442786e7ee165c7,none,FALSE,not_a_determination,,,,,FALSE,FALSE,response-to-comments list (BLM NEPA Handbook cross-references); no determination,claude,high
5e3e830f0e1b7651ff1cacdfae17d1aed4d29ffe8eb597d075fda04ed685a76d,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,EMF impacts to health & safety LTS; air-quality-based human-health impacts no significant (below NAAQS); worker safety via OSHA,claude,high
fd1a9e8c7f00e1336d68077e188baa4c7b4356f07a40b8e9b2a9298b1901ad89,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,TRUE,fragmented ES-37/38 summary table; soil erosion LTS (Alt B),claude,low
fd1a9e8c7f00e1336d68077e188baa4c7b4356f07a40b8e9b2a9298b1901ad89,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,TRUE,fragmented summary table; water quality/supply/flooding mostly LTS across alternatives; Westlands CREZ alt noted 'potentially significant',claude,low
6b497ae303132580278fac34bfd1036ff7174cd8af41463b323c897c8ffa3c7d,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,employment/income/sales/tax positive but not significant; no adverse effect on real estate values,claude,high
7d45a1116312f2c93e004f1c86c4504d2235714cac5b2739ffd1de90c6735e0e,socioeconomic,TRUE,less_than_significant,alternative_specific,none,,FALSE,TRUE,FALSE,Alt2 population/income/housing adverse or beneficial but not significant; schools no impact,claude,high
8af66e87df64d32141280f7a5622440474f94a135600b85bf0963aa4f2674a0d,visual,TRUE,less_than_significant,programmatic_or_tiered,none,,FALSE,TRUE,FALSE,programmatic PEIS: range of no impacts to less than significant depending on deployment; site-specific review may follow,claude,medium
d68607543fa44254d7428f9c630b0c63a886fd9cbf2e5bd35f04d8099111a10e,none,FALSE,not_a_determination,,,,,FALSE,FALSE,need-for-power assessment (purpose & need; TVA/NRC); not a resource significance determination,claude,high
52dfff6c056a0b711f5dbcde8ceebcfef75f8e38802a36cac26b1c93eb285994,noise,TRUE,less_than_significant_with_mitigation,resource_specific,noise_threshold,mitigated_below,TRUE,TRUE,FALSE,construction/operational noise maintained at less-than-significant adverse levels with EPMs; No Action no impact,claude,medium
b35d81dc83a55ec79e7ca3458cb66e0f6c5881a52029669408a0ce22ee47993c,none,FALSE,not_a_determination,,,,,FALSE,FALSE,cumulative-projects list table (Table 5-1) describing other projects' impacts; no determination for the proposed action's visual resources,claude,medium
7861cdca5e4baf12932d3c0bee68540ce9c823467a553b9ea309d198d1d1eb98,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,accidental hazmat release would not be significant with worker H&S plan / BMPs / OSHA compliance (regulatory measures),claude,medium
940517e814b48c1865196b1451d994107c9f3e91e9cbd82574014d5145e425d7,land_use,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,"land-use conflicts (BCCE, Ivanpah Airport Environs Overlay, grazing, recreation) LTS after mitigation",claude,high
