evidence_span_id,gold_resource_area,gold_is_determination,gold_determination_class,gold_determination_scope,gold_primary_threshold_type,gold_primary_threshold_status,gold_mitigation_link,gold_evidence_span_ok,gold_needs_human_review,gold_notes,labeler,labeler_confidence
f3db8ff227a5bd20342c1c3c,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Proposed project geology/soils not significant; No-Action would have no impacts (collapsed to operative proposed-action row),claude,high
7a7d7f1af767867635bd5189,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Migratory birds LTS via preconstruction burrowing-owl relocation/USFWS permit; also no effect on T&E species,claude,medium
7076a1f70968a980bf2087c7,public_health,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,Dioxin below 990 ppt direct-contact criterion; industrial injury/fatality risk minimal,claude,medium
97595e8b2aa18a28d795f4db,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,"Marine organisms: minor short-term stress, no substantial adverse effects",claude,medium
97595e8b2aa18a28d795f4db,cultural,TRUE,no_significant_impact,resource_specific,NHPA_adverse_effect,does_not_exceed,FALSE,TRUE,FALSE,No impacts on historic/archaeological sites; SHPO consultation confirmed no adverse effect,claude,medium
97595e8b2aa18a28d795f4db,air_quality,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Vessel emissions and accidental CO2 release no significant air impact,claude,medium
8e7e94721ad73efe2fe6e4c4,air_quality,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Category A air impacts avoided/minimized to LTS through air-quality SOPs,claude,medium
049b2b32a0856c3c72540ae8,air_quality,TRUE,less_than_significant,resource_specific,NAAQS,does_not_exceed,FALSE,TRUE,FALSE,"Attainment area, small emissions; No-Action no impacts; beneficial GHG reduction noted",claude,medium
7e9f7d58d2838e332fdb324e,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Existing industrial transportation infrastructure not overloaded,claude,high
9a608349b7220b05d79bbd6b,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_jeopardy,does_not_exceed,TRUE,TRUE,FALSE,USFWS no-jeopardy for slickspot peppergrass via conservation measures; raptors/shrubland birds minor and grassland birds/curlew moderate w/ EPMs,claude,medium
74717769258182d691975213,water,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Potentially significant water-quality degradation reduced to LTS by committed SWPPP conservation measure,claude,high
c108359f7d3d352aa397cc36,cultural,TRUE,no_significant_impact,resource_specific,NHPA_adverse_effect,does_not_exceed,FALSE,TRUE,FALSE,No NRHP-eligible resources in APE; SHPO concurred no historic properties affected,claude,medium
aabfc957b2d115c6b55f142b,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Fisheries section; impact via surface-water quality; LTS with committed SWPPP conservation measure,claude,medium
ee798a0d59aaa1740031e20c,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,Tiered to Chippewa NF Forest Plan Final EIS; factor 1 states no significant impact,claude,medium
ee798a0d59aaa1740031e20c,cultural,TRUE,no_significant_impact,resource_specific,NHPA_adverse_effect,does_not_exceed,FALSE,TRUE,FALSE,No NRHP-eligible properties within area of effect,claude,medium
ee798a0d59aaa1740031e20c,biological,TRUE,no_significant_impact,resource_specific,ESA_take,does_not_exceed,FALSE,TRUE,FALSE,"May affect, not likely to adversely affect Canada lynx; FWS concurrence",claude,medium
ee798a0d59aaa1740031e20c,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,TRUE,No unique/serious public-health hazards; passage phrases 'with mitigation' would not significantly affect - borderline class,claude,low
7899c603a88d5cc7e9eb76de,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_take,mitigated_below,TRUE,TRUE,FALSE,Special-status wildlife reduced to LTS via SOPs/PCMs; USFWS concurrence not likely to adversely affect listed species,claude,medium
edf3e99f0a650c3cd77b9269,visual,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,"Aesthetics across Categories A/B/C not significant; small impacted areas, existing viewshed, AES-SOPs supplementary",claude,medium
e25b3b0eba8fb1e8676f72fc,air_quality,TRUE,less_than_significant,resource_specific,NAAQS,does_not_exceed,FALSE,TRUE,FALSE,Construction/operation below SJVAPCD and General Conformity de minimis thresholds; No-Action no emissions,claude,medium
e25b3b0eba8fb1e8676f72fc,climate_ghg,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,"GHG below CEQ 25,000 MT CO2e/yr threshold",claude,medium
e25b3b0eba8fb1e8676f72fc,biological,TRUE,less_than_significant,resource_specific,ESA_take,does_not_exceed,FALSE,TRUE,FALSE,"FWS concurrence: may affect, not likely to adversely affect listed species",claude,medium
4df4e938acc324b02824a08a,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,'The Proposed Action would have no significant impacts',claude,high
2de5368d4094eb8f8dc18874,cultural,TRUE,no_significant_impact,resource_specific,NHPA_adverse_effect,does_not_exceed,FALSE,TRUE,FALSE,No cultural resources in APE; no effect to historic properties (factor 8),claude,medium
2de5368d4094eb8f8dc18874,biological,TRUE,no_significant_impact,resource_specific,ESA_take,does_not_exceed,FALSE,TRUE,FALSE,Would not adversely affect ESA-protected species (factor 9),claude,medium
fcdd1fd00a737bdde8208e95,cultural,TRUE,no_significant_impact,resource_specific,NHPA_adverse_effect,does_not_exceed,FALSE,TRUE,FALSE,No Adverse Effect on historic properties; one site not NRHP-eligible (factor 8),claude,medium
4e8575d87bab2d4b54f4f6eb,cultural,TRUE,no_significant_impact,resource_specific,NHPA_adverse_effect,does_not_exceed,FALSE,TRUE,FALSE,No Adverse Effect on historic properties (factor 8); duplicate of paired FONSI text,claude,medium
50e3f91ed36b6e18a2096709,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,'Proposed Action will not have a significant effect...EIS therefore not required',claude,high
50e3f91ed36b6e18a2096709,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_take,mitigated_below,TRUE,TRUE,FALSE,"BO 'may affect, likely to adversely affect' hookless cactus/DeBeque phacelia but NEPA-not-significant via stipulated conservation/mitigation measures",claude,medium
50e3f91ed36b6e18a2096709,cultural,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,40 sites/11 isolated finds; impacts avoided; 4 sites flagged/monitored (protective measures),claude,medium
da8cbeb14ea61b096a965ecd,public_health,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Category A no significant health/safety effects; no increase over baseline; H&S SOPs,claude,medium
1b9caef6fa5ced1b83700b96,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Vegetation/special-status plants reduced to LTS via SOPs/PCMs/IVM program,claude,medium
1b9caef6fa5ced1b83700b96,water,TRUE,less_than_significant_with_mitigation,resource_specific,wetland_floodplain,mitigated_below,TRUE,TRUE,FALSE,"Jurisdictional waters/wetlands LTS via PCMs W001/W002, 401/404 permits, compensation",claude,medium
8729119c4f0d3bf600cbb58b,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,'no high impacts associated with the Proposed Action' (high=significant); FONSI summary,claude,medium
8729119c4f0d3bf600cbb58b,land_use,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Land use/recreation low to moderate; covers agriculture/recreation,claude,medium
8729119c4f0d3bf600cbb58b,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Transportation impacts low,claude,medium
d8148c2ed6d8da6da8cdbde2,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,'will not have a significant effect...EIS...not necessary',claude,high
d8148c2ed6d8da6da8cdbde2,cultural,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,No significant adverse impacts to cultural resources; stipulations protective (no new construction),claude,medium
d8148c2ed6d8da6da8cdbde2,biological,TRUE,no_significant_impact,resource_specific,ESA_take,does_not_exceed,FALSE,TRUE,FALSE,No impacts expected to T&E species/critical habitat (factor 9),claude,medium
8c66db86aa6a6b535266a9c4,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Fisheries; impact via surface-water quality LTS with committed SWPPP; No-Action would have no fisheries impacts,claude,medium
91c4a80ebd386f219a075cef,water,TRUE,less_than_significant,resource_specific,wetland_floodplain,does_not_exceed,FALSE,TRUE,FALSE,Jurisdictional waters avoided by siting (no acreage affected); 'no mitigation required',claude,medium
91c4a80ebd386f219a075cef,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Rose-mallow special-status plant loss 'potentially significant' reduced to LTS by conservation measures,claude,medium
7cc57eca0a3feaadb97b17a2,water,TRUE,less_than_significant,resource_specific,other_quantitative,does_not_exceed,FALSE,TRUE,FALSE,APS water use/discharge no significant effect on surface water; within NPDES permit limits (temp rise <=2.8C); sludge increase minimal,claude,medium
e1ecd0297cb1797baf605341,noise,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Florida site construction/operation noise not significantly discernable (distance attenuation),claude,high
7aa1b980d1ac0e948382ab97,water,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Surface water & groundwater not significant; no wetlands/floodplains on site; No-Action no impacts,claude,medium
8758ff1c4151031e5106c144,visual,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Aesthetics/visual not significant; landscaping/screening design; No-Action no changes,claude,high
7d68079162be68f7fff61807,none,FALSE,not_a_determination,,,,,FALSE,FALSE,Methodology/section-format boilerplate; no significance conclusion,claude,high
33b2eaf0a4da354cd6eb9b15,none,FALSE,not_a_determination,,,,,FALSE,FALSE,Boilerplate describing Environmental Consequences section; no determination,claude,high
7270696aca3cc22998c68820,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Incremental impacts to coastal habitats negligible vs existing vessel traffic,claude,medium
7270696aca3cc22998c68820,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Economy/onshore impacts negligible,claude,medium
7270696aca3cc22998c68820,cultural,TRUE,no_significant_impact,resource_specific,NHPA_adverse_effect,does_not_exceed,FALSE,TRUE,FALSE,SHPO: no effect / no adverse effect on historic properties,claude,high
7270696aca3cc22998c68820,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,Cumulative impacts would not be significant (project-level),claude,medium
e4541b28a9f7e8b1e9b91e9f,socioeconomic,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,"EJ: effects to public not significant, no EJ effects anticipated; heading says No Action but text is ROW maintenance",claude,medium
e627af629fa1e7c0d6330219,transportation,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Traffic congestion mitigated by TRANS-SOP-1; aviation no sig by design,claude,medium
32644a3ec7a7d00c364afe74,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,,claude,high
32644a3ec7a7d00c364afe74,public_health,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,No effects to public health and safety,claude,high
32644a3ec7a7d00c364afe74,cultural,TRUE,less_than_significant_with_mitigation,resource_specific,NHPA_adverse_effect,mitigated_below,TRUE,TRUE,FALSE,Impacts to cultural sites avoided by project design + monitoring/discovery plan,claude,medium
32644a3ec7a7d00c364afe74,water,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Minor runoff; BLM-required stormwater mitigation measures implemented,claude,medium
32644a3ec7a7d00c364afe74,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Low erosion potential; SWPPP/BMPs,claude,medium
32644a3ec7a7d00c364afe74,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_take,mitigated_below,TRUE,TRUE,FALSE,Special-status species impacts reduced via surveys/buffers/relocation; no critical habitat present,claude,medium
32644a3ec7a7d00c364afe74,visual,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Temporary short-term visibility; painting to blend into setting,claude,medium
0f627f3620c9c5ffc65601a3,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,T&E not affected; migratory bird impacts not significant given limited/disturbed habitat + committed mitigation measures,claude,medium
0d2093b6b3d7486d994254c7,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Fish/aquatic impacts reduced to less than significant via SOPs/PCMs,claude,high
539bc373cef7e39241114b71,air_quality,TRUE,less_than_significant_with_mitigation,resource_specific,other_quantitative,mitigated_below,TRUE,TRUE,FALSE,Air quality not significant via BACT measures + Class II Minor Air Quality Permit,claude,medium
43f40dd4171b812cb573472c,transportation,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Traffic effects eliminated/mitigated by TRANS-SOP-1; aviation no sig by design,claude,medium
1996021cf88452e18d6fac14,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Habitat/special-status impacts to less-than-significant via SOPs/PCMs,claude,medium
1996021cf88452e18d6fac14,water,TRUE,less_than_significant_with_mitigation,resource_specific,wetland_floodplain,mitigated_below,TRUE,TRUE,FALSE,Jurisdictional wetlands/waters less-than-significant via PCMs/SOPs + CWA 401/404 compliance,claude,medium
6f170d4c3557c269c723db57,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Special-status plant impacts reduced to less-than-significant via SOPs/PCMs,claude,medium
6f170d4c3557c269c723db57,water,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Vernal pools/wetlands/streams impacts minimized via PCMs (esp. W001/W002),claude,medium
6530454fee56392605dd4fea,air_quality,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Fugitive dust/emissions maintained at less-than-significant via air-quality SOPs,claude,medium
6530454fee56392605dd4fea,climate_ghg,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,GHG emissions very minor; no substantial climate impact,claude,medium
0e432ba5a4d1085414e04389,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_take,mitigated_below,TRUE,TRUE,FALSE,Sec 7 likely to adversely affect CVFTL/CVMV; avoidance/minimization/mitigation reduce to less than significant,claude,medium
3805a369a6fc26a9632c2bde,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Wildlife impacts not significant given industrial zoning/existing disturbance; T&E not affected,claude,medium
644206047734ded5ec47497b,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,,claude,high
644206047734ded5ec47497b,public_health,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,No effects to public health and safety,claude,high
644206047734ded5ec47497b,cultural,TRUE,less_than_significant_with_mitigation,resource_specific,NHPA_adverse_effect,mitigated_below,TRUE,TRUE,FALSE,Impacts to cultural sites avoided by project design + monitoring/discovery plan,claude,medium
644206047734ded5ec47497b,water,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Minor runoff; BLM-required stormwater mitigation measures implemented,claude,medium
644206047734ded5ec47497b,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Low erosion potential; SWPPP/BMPs,claude,medium
644206047734ded5ec47497b,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_take,mitigated_below,TRUE,TRUE,FALSE,Special-status species impacts reduced via surveys/buffers/relocation; no critical habitat present,claude,medium
644206047734ded5ec47497b,visual,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Temporary short-term visibility; painting to blend into setting,claude,medium
632420a625970fd18b62a297,visual,TRUE,less_than_significant,resource_specific,visual_vrm,does_not_exceed,FALSE,TRUE,FALSE,"Visual/aesthetic not significant; VRM Class 2, low level of change, industrial setting",claude,medium
2a00373a82299b395f0efda2,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Special-status plants potentially significant reduced to LTS via conservation measures (agency terms it 'no mitigation required'); No-Action would have no impacts,claude,medium
2a00373a82299b395f0efda2,water,TRUE,less_than_significant_with_mitigation,resource_specific,wetland_floodplain,mitigated_below,TRUE,TRUE,FALSE,Jurisdictional waters avoided by siting + conservation measures -> LTS; No-Action no water impacts,claude,medium
3647bd8489c68eecde28dbce,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Noxious-weed/vegetation impacts to less than significant via IVM Program/SOPs/PCMs,claude,medium
4e9387cfd22408177343e70b,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,,claude,high
4e9387cfd22408177343e70b,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,"Minor short-term soils/vegetation impacts, not significant",claude,medium
4e9387cfd22408177343e70b,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_take,mitigated_below,TRUE,TRUE,FALSE,Colorado hookless cactus (threatened) impacts avoided/minimized via conservation measures/EPMs,claude,medium
4e9387cfd22408177343e70b,public_health,TRUE,no_significant_impact,resource_specific,none,,FALSE,TRUE,FALSE,Project benefits public welfare/health/safety (relocates unstable line),claude,medium
4e9387cfd22408177343e70b,cultural,TRUE,less_than_significant_with_mitigation,resource_specific,NHPA_adverse_effect,mitigated_below,TRUE,TRUE,FALSE,No adverse impacts; project modified to avoid cultural/historic resources,claude,medium
b926b9ee0b762431588afe44,noise,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,No sensitive noise receptors; cumulative noise not significant,claude,high
4a5752dbe4bc223dded7d26c,visual,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Visual quality LTS due to small impacted area/limited visibility; no sig adverse aesthetics,claude,medium
bcb1bb36708c10121ffef5d1,cultural,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Native American interests: no adverse effect; impacts not significant (absence of cultural resources),claude,medium
052a4f8390d8756a98e1a8c5,cultural,TRUE,less_than_significant_with_mitigation,resource_specific,NHPA_adverse_effect,mitigated_below,TRUE,TRUE,FALSE,No Adverse Effect on historic properties; design features/BMPs ensure protection,claude,medium
052a4f8390d8756a98e1a8c5,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,"Golden eagle/migratory birds: buffers/APLIC standards/MBTA compliance, no take; design features incorporated",claude,medium
052a4f8390d8756a98e1a8c5,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,"Factor 7: no significant cumulative effects (project-level); window is factor list, not overall finding statement",claude,low
fc6c7943e103146b6b516416,noise,TRUE,less_than_significant_with_mitigation,resource_specific,noise_threshold,mitigated_below,TRUE,TRUE,FALSE,Category C noise less-than-significant via NOISE-SOP-1 ensuring compliance with noise guidelines,claude,medium
14af3c544d48375bd9bd41fc,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Category A: no transportation impacts; no sig aviation impacts (no tower modifications),claude,medium
f6f61026d74794a12680c6a4,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Blade transport: congestion/accident risks less than significant due to low frequency/timing/short duration,claude,medium
172eec0e05a129257acd08ff,biological,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Category A wildlife impacts reduced to less-than-significant via SOPs/PCMs,claude,medium
d8437d66fc5fb5eeabbc3fea,project_wide,TRUE,no_significant_impact,project_overall,none,,TRUE,TRUE,FALSE,FONSI: no significant impacts WITH implementation of selected mitigation measures,claude,medium
d8437d66fc5fb5eeabbc3fea,soils_geology,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,"Soils/geologic-hazard impacts not significant via erosion control, revegetation, pole wraps, geotechnical BMPs",claude,medium
ceff3e7f11f031fe41b4b710,biological,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,"Vegetation/wildlife not significant (sparse trees, alternative forage, no T&E); No-Action no biological impacts",claude,medium
ceff3e7f11f031fe41b4b710,water,TRUE,less_than_significant_with_mitigation,resource_specific,wetland_floodplain,mitigated_below,TRUE,TRUE,FALSE,Wetlands affected but limited functions; compensatory mitigation (wetland replication),claude,low
ce7c80cac50722b386ebdb06,soils_geology,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Geology/soils not significant; little excavation; City permit minimizes erosion,claude,medium
8f295eaadabf907bca5545a1,biological,TRUE,less_than_significant_with_mitigation,resource_specific,ESA_take,mitigated_below,TRUE,TRUE,FALSE,Special-status plants not affected; desert tortoise critical habitat temporary impact minimized via ITP/protection measures; nesting bird surveys/buffers,claude,medium
10af64a847ef56653b4790e5,air_quality,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Construction air quality not significant via short duration + construction BMPs; operation permit described (no conclusion),claude,medium
a5404a450941c91c7508143f,water,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Surface water quality potentially significant reduced to LTS via SWPPP; groundwater not affected; No-Action no degradation,claude,medium
8bbfc52e4740bf6925dec63d,noise,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Cat A/B/C noise less-than-significant; B/C depend on NOISE-SOP-1,claude,medium
8d2e12cc227e8870c0b4f04d,land_use,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Land use/recreation/agriculture impacts low (low-moderate residential); not significant,claude,medium
8d2e12cc227e8870c0b4f04d,transportation,TRUE,less_than_significant,resource_specific,none,,FALSE,TRUE,FALSE,Traffic delays not expected to substantially degrade (short duration),claude,medium
bef5ace557ff1c8257d1dcf9,none,FALSE,not_a_determination,,,,,FALSE,TRUE,Background/terminology; describes CEQA Class I findings but NEPA determinations deferred to Sections 3.1-3.4,claude,medium
9c870a76455086091f9a189f,project_wide,TRUE,no_significant_impact,project_overall,none,,TRUE,TRUE,FALSE,"FONSI determination: no significant impact, conditioned on MAP commitment to mitigate traffic impacts",claude,medium
9c870a76455086091f9a189f,transportation,TRUE,less_than_significant_with_mitigation,resource_specific,none,,TRUE,TRUE,FALSE,Traffic impacts mitigated to less than significant via MAP commitment,claude,medium
f0de9703dfffaa7db9072b74,project_wide,TRUE,no_significant_impact,project_overall,none,,TRUE,TRUE,FALSE,"Decision/rationale: FONSI reached, no significant negative impacts; decision contingent on mitigation measures",claude,medium
c37076b00c01b8f2c441522d,project_wide,TRUE,no_significant_impact,project_overall,none,,FALSE,TRUE,FALSE,,claude,high
